Date,EURUSD=X,EURGBP=X,EURJPY=X,EURCHF=X
2024-01-01,1.1055831909179688,0.8665300011634827,155.8993377685547,0.9283699989318848
2024-01-02,1.1038745641708374,0.8670700192451477,155.76499938964844,0.9291700124740601
2024-01-03,1.0941756963729858,0.8667700290679932,155.53599548339844,0.9302499890327454
2024-01-04,1.0927767753601074,0.8620100021362305,156.22799682617188,0.9276999831199646
2024-01-05,1.0947387218475342,0.8630300164222717,158.46800231933594,0.9305999875068665
2024-01-08,1.0942236185073853,0.860319972038269,158.33999633789062,0.9308300018310547
2024-01-09,1.095170259475708,0.8592100143432617,157.9340057373047,0.9286999702453613
2024-01-10,1.0932426452636719,0.8599600195884705,157.88600158691406,0.931850016117096
2024-01-11,1.0975141525268555,0.8610100150108337,159.93899536132812,0.9333800077438354
2024-01-12,1.0981649160385132,0.8593900203704834,159.26800537109375,0.934499979019165
2024-01-15,1.0945708751678467,0.8593299984931946,158.86399841308594,0.9339600205421448
2024-01-16,1.0945708751678467,0.8606100082397461,159.56300354003906,0.9369099736213684
2024-01-17,1.087878942489624,0.8607199788093567,160.17999267578125,0.9371799826622009
2024-01-18,1.0885775089263916,0.8586199879646301,161.22300720214844,0.9408000111579895
2024-01-19,1.0879143476486206,0.85589998960495,161.1269989013672,0.944350004196167
2024-01-22,1.089229702949524,0.8576599955558777,161.33999633789062,0.9459199905395508
2024-01-23,1.088020920753479,0.8560100197792053,161.13699340820312,0.945389986038208
2024-01-24,1.0857881307601929,0.8553100228309631,160.94900512695312,0.9441999793052673
2024-01-25,1.088174819946289,0.8555200099945068,160.58999633789062,0.9390699863433838
2024-01-26,1.0847046375274658,0.8535000085830688,160.218994140625,0.9403600096702576
2024-01-29,1.0843517780303955,0.8539199829101562,160.61700439453125,0.9369800090789795
2024-01-30,1.0834470987319946,0.8521000146865845,159.75599670410156,0.933139979839325
2024-01-31,1.08433997631073,0.8540300130844116,159.781005859375,0.934499979019165
2024-02-01,1.0803920030593872,0.8521000146865845,158.7830047607422,0.9316200017929077
2024-02-02,1.0874648094177246,0.8530700206756592,159.24899291992188,0.9326000213623047
2024-02-05,1.0780043601989746,0.8540499806404114,160.08099365234375,0.9345800280570984
2024-02-06,1.0741831064224243,0.856939971446991,159.65199279785156,0.9352399706840515
2024-02-07,1.075719952583313,0.8533300161361694,158.99099731445312,0.9352800250053406
2024-02-08,1.077574610710144,0.8530200123786926,159.5724334716797,0.9419699907302856
2024-02-09,1.0777255296707153,0.8538900017738342,160.8459930419922,0.9412999749183655
2024-02-12,1.0798202753067017,0.8544399738311768,161.0679931640625,0.9439100027084351
2024-02-13,1.0772264003753662,0.8529599905014038,160.91000366210938,0.9433000087738037
2024-02-14,1.0708931684494019,0.850409984588623,161.38999938964844,0.9502800107002258
2024-02-15,1.0732147693634033,0.8538600206375122,161.55996704101562,0.9498999714851379
2024-02-16,1.0773887634277344,0.8550999760627747,161.53399658203125,0.9478499889373779
2024-02-19,1.0784927606582642,0.8551599979400635,161.86700439453125,0.9497500061988831
2024-02-20,1.0775396823883057,0.8560000061988831,161.89300537109375,0.9512500166893005
2024-02-21,1.0813149213790894,0.8561699986457825,162.11099243164062,0.9532999992370605
2024-02-22,1.0820403099060059,0.8561300039291382,162.6840057373047,0.9513499736785889
2024-02-23,1.0825674533843994,0.8548200130462646,162.8979949951172,0.9526799917221069
2024-02-26,1.0820051431655884,0.8537700176239014,162.83099365234375,0.95346999168396
2024-02-27,1.0850930213928223,0.8553400039672852,163.3509979248047,0.9548199772834778
2024-02-28,1.084481120109558,0.8548099994659424,163.14700317382812,0.953000009059906
2024-02-29,1.0838816165924072,0.8560199737548828,163.24600219726562,0.9523100256919861
2024-03-01,1.0804970264434814,0.8557500243186951,162.16700744628906,0.9557099938392639
2024-03-04,1.084269404411316,0.8563799858093262,162.7469940185547,0.9577100276947021
2024-03-05,1.0855170488357544,0.8552899956703186,163.31900024414062,0.9607999920845032
2024-03-06,1.0855995416641235,0.8544399738311768,162.8719940185547,0.9591599702835083
2024-03-07,1.089953899383545,0.8557800054550171,162.6840057373047,0.9614400267601013
2024-03-08,1.0950144529342651,0.854449987411499,161.9080047607422,0.9606999754905701
2024-03-11,1.0942955017089844,0.8512300252914429,160.60899353027344,0.9602299928665161
2024-03-12,1.093135118484497,0.8526099920272827,160.38900756835938,0.9589999914169312
2024-03-13,1.0927767753601074,0.8539199829101562,161.29100036621094,0.9587000012397766
2024-03-14,1.0955302715301514,0.8555499911308289,161.68699645996094,0.9620800018310547
2024-03-15,1.0883406400680542,0.8538500070571899,161.3769989013672,0.9623399972915649
2024-03-18,1.0882576704025269,0.8547599911689758,162.0970001220703,0.9615600109100342
2024-03-19,1.087393879890442,0.8542199730873108,162.17300415039062,0.9650300145149231
2024-03-20,1.0863306522369385,0.8540099859237671,164.05499267578125,0.9652199745178223
2024-03-21,1.0937210321426392,0.8544099926948547,164.87899780273438,0.9685800075531006
2024-03-22,1.0862362384796143,0.8578000068664551,164.7030029296875,0.9750000238418579
2024-03-25,1.0807539224624634,0.8578500151634216,163.52099609375,0.9700899720191956
2024-03-26,1.0838228464126587,0.8575699925422668,164.04800415039062,0.9748499989509583
2024-03-27,1.0832358598709106,0.8578000068664551,164.0399932861328,0.9788399934768677
2024-03-28,1.0813382863998413,0.85698002576828,163.5290069580078,0.979200005531311
2024-03-29,1.0794472694396973,0.8547899723052979,163.41000366210938,0.9724000096321106
2024-04-01,1.0792726278305054,0.8540099859237671,163.3939971923828,0.9734600186347961
2024-04-02,1.0737217664718628,0.8557400107383728,162.75100708007812,0.9717400074005127
2024-04-03,1.076855182647705,0.8561800122261047,163.1790008544922,0.9775500297546387
2024-04-04,1.0838346481323242,0.8566399812698364,164.27699279785156,0.9785900115966797
2024-04-05,1.0837054252624512,0.857200026512146,163.94500732421875,0.9769399762153625
2024-04-08,1.0830481052398682,0.8578199744224548,164.2830047607422,0.9779999852180481
2024-04-09,1.0863661766052246,0.8580600023269653,164.9219970703125,0.9830300211906433
2024-04-10,1.0859296321868896,0.856440007686615,164.802001953125,0.9805899858474731
2024-04-11,1.074171543121338,0.8568000197410583,164.29200744628906,0.9807199835777283
2024-04-12,1.0726851224899292,0.8543400168418884,164.31700134277344,0.9759200215339661
2024-04-15,1.0649627447128296,0.8543999791145325,163.2100067138672,0.9729599952697754
2024-04-16,1.0625749826431274,0.8536199927330017,163.8300018310547,0.9688100218772888
2024-04-17,1.0621461868286133,0.8543999791145325,164.29600524902344,0.9692400097846985
2024-04-18,1.0669398307800293,0.856689989566803,164.66200256347656,0.9715499877929688
2024-04-19,1.0644185543060303,0.8558200001716614,164.5590057373047,0.9711300134658813
2024-04-22,1.065825343132019,0.8611999750137329,164.80999755859375,0.9709600210189819
2024-04-23,1.065405249595642,0.8626000285148621,164.9250030517578,0.9714999794960022
2024-04-24,1.0704345703125,0.8594200015068054,165.61300659179688,0.9757800102233887
2024-04-25,1.0699878931045532,0.858709990978241,166.11599731445312,0.9783899784088135
2024-04-26,1.072961449623108,0.8575999736785889,166.9080047607422,0.9789299964904785
2024-04-29,1.0706866979599,0.85589998960495,169.39999389648438,0.9782999753952026
2024-04-30,1.0715701580047607,0.8531399965286255,167.39599609375,0.9760000109672546
2024-05-01,1.0666552782058716,0.8539699912071228,168.21499633789062,0.9807800054550171
2024-05-02,1.0721560716629028,0.8547400236129761,166.8800048828125,0.9821699857711792
2024-05-03,1.073306918144226,0.8555099964141846,164.21600341796875,0.976170003414154
2024-05-06,1.0758124589920044,0.8578000068664551,165.2010040283203,0.974590003490448
2024-05-07,1.0767507553100586,0.8572700023651123,166.0780029296875,0.9762300252914429
2024-05-08,1.0750491619110107,0.8599200248718262,166.35699462890625,0.9767699837684631
2024-05-09,1.0746910572052002,0.8601599931716919,166.99899291992188,0.9757800102233887
2024-05-10,1.078515887260437,0.8607800006866455,167.53399658203125,0.9766899943351746
2024-05-13,1.077040672302246,0.8600299954414368,167.81700134277344,0.9762600064277649
2024-05-14,1.079354166984558,0.8592000007629395,168.58999633789062,0.9797999858856201
2024-05-15,1.0814552307128906,0.859279990196228,169.24099731445312,0.9806200265884399
2024-05-16,1.0889805555343628,0.857990026473999,168.0019989013672,0.9806200265884399
2024-05-17,1.0867793560028076,0.8576099872589111,168.85400390625,0.9846500158309937
2024-05-20,1.0875475406646729,0.8556699752807617,169.34500122070312,0.9882100224494934
2024-05-21,1.086082935333252,0.8544399738311768,169.82200622558594,0.9883999824523926
2024-05-22,1.0855170488357544,0.8539400100708008,169.60699462890625,0.9890999794006348
2024-05-23,1.0825204849243164,0.8509600162506104,169.6320037841797,0.9907000064849854
2024-05-24,1.0812681913375854,0.8517199754714966,169.71400451660156,0.9886500239372253
2024-05-27,1.0847634077072144,0.8517000079154968,170.16099548339844,0.991890013217926
2024-05-28,1.0861891508102417,0.8502900004386902,170.3470001220703,0.9919000267982483
2024-05-29,1.0851871967315674,0.8505399823188782,170.6540069580078,0.9900400042533875
2024-05-30,1.0801819562911987,0.8506500124931335,170.21600341796875,0.9862800240516663
2024-05-31,1.0835410356521606,0.8508800268173218,169.99600219726562,0.9784799814224243
2024-06-03,1.0853049755096436,0.8515300154685974,170.5800018310547,0.9781799912452698
2024-06-04,1.0907385349273682,0.8514000177383423,170.22799682617188,0.9762300252914429
2024-06-05,1.0881866216659546,0.8519499897956848,168.79600524902344,0.968500018119812
2024-06-06,1.087453007698059,0.8498899936676025,169.55599975585938,0.9706400036811829
2024-06-07,1.0894432067871094,0.85139000415802,169.5749969482422,0.968999981880188
2024-06-10,1.0778882503509521,0.8467299938201904,169.0399932861328,0.9659600257873535
2024-06-11,1.0764262676239014,0.845740020275116,169.02000427246094,0.9650200009346008
2024-06-12,1.0740330219268799,0.8428999781608582,168.7209930419922,0.9642199873924255
2024-06-13,1.0813149213790894,0.8450000286102295,169.52000427246094,0.966949999332428
2024-06-14,1.0738831758499146,0.8418200016021729,168.7259979248047,0.9599300026893616
2024-06-17,1.0702168941497803,0.8438000082969666,168.60400390625,0.953249990940094
2024-06-18,1.0740677118301392,0.8447999954223633,169.36900329589844,0.9541100263595581
2024-06-19,1.0742292404174805,0.8450000286102295,169.49400329589844,0.9495999813079834
2024-06-20,1.0751532316207886,0.8449000120162964,169.76300048828125,0.9505100250244141
2024-06-21,1.0706409215927124,0.8456100225448608,170.1510009765625,0.9543700218200684
2024-06-24,1.0687757730484009,0.8456699848175049,170.85000610351562,0.9559000134468079
2024-06-25,1.0732723474502563,0.8461899757385254,171.375,0.9585999846458435
2024-06-26,1.0709619522094727,0.844290018081665,171.00999450683594,0.9587799906730652
2024-06-27,1.068010926246643,0.8461300134658813,171.53500366210938,0.9579799771308899
2024-06-28,1.0708472728729248,0.846780002117157,172.06500244140625,0.9621999859809875
2024-07-01,1.0735257863998413,0.8487100005149841,172.72999572753906,0.9664499759674072
2024-07-02,1.0737102031707764,0.8490200042724609,173.3990020751953,0.9697399735450745
2024-07-03,1.0748412609100342,0.8468999862670898,173.5850067138672,0.971310019493103
2024-07-04,1.0793308019638062,0.8464999794960022,174.3939971923828,0.972100019454956
2024-07-05,1.0810693502426147,0.8475000262260437,174.4290008544922,0.9731699824333191
2024-07-08,1.082602620124817,0.8453099727630615,173.9029998779297,0.9691699743270874
2024-07-09,1.0830950736999512,0.8450899720191956,174.21299743652344,0.9723399877548218
2024-07-10,1.0814785957336426,0.8456299901008606,174.44000244140625,0.9706199765205383
2024-07-11,1.083329677581787,0.8428000211715698,175.0709991455078,0.9741700291633606
2024-07-12,1.0872756242752075,0.8413400053977966,172.0070037841797,0.9742299914360046
2024-07-15,1.0885539054870605,0.8394500017166138,172.32699584960938,0.9761999845504761
2024-07-16,1.0901559591293335,0.8402799963951111,172.33599853515625,0.9758999943733215
2024-07-17,1.0902509689331055,0.839959979057312,172.6179962158203,0.9738699793815613
2024-07-18,1.094020128250122,0.8410300016403198,170.29600524902344,0.9650700092315674
2024-07-19,1.0901559591293335,0.8416399955749512,171.31700134277344,0.9673200249671936
2024-07-22,1.0899182558059692,0.842710018157959,171.3000030517578,0.9678300023078918
2024-07-23,1.0889805555343628,0.8420400023460388,170.84300231933594,0.9686999917030334
2024-07-24,1.0850694179534912,0.840910017490387,168.98800659179688,0.9672499895095825
2024-07-25,1.0839520692825317,0.8402199745178223,166.79400634765625,0.9592499732971191
2024-07-26,1.0851283073425293,0.8439099788665771,166.76100158691406,0.9556599855422974
2024-07-29,1.0853756666183472,0.8434000015258789,167.28900146484375,0.9598699808120728
2024-07-30,1.081946611404419,0.8412799835205078,166.41000366210938,0.9586799740791321
2024-07-31,1.0816072225570679,0.8424000144004822,165.11199951171875,0.9539899826049805
2024-08-01,1.082391619682312,0.8420000076293945,162.072998046875,0.9504799842834473
2024-08-02,1.0787602663040161,0.8474400043487549,160.9459991455078,0.941569983959198
2024-08-05,1.0910836458206177,0.8531500101089478,159.85000610351562,0.9340400099754333
2024-08-06,1.0950982570648193,0.8562800288200378,157.88999938964844,0.9360799789428711
2024-08-07,1.0926215648651123,0.8610000014305115,158.13299560546875,0.9315000176429749
2024-08-08,1.0928125381469727,0.8618800044059753,159.6959991455078,0.9389299750328064
2024-08-09,1.0915720462799072,0.8561999797821045,161.1909942626953,0.9462599754333496
2024-08-12,1.091381311416626,0.8559200167655945,160.4720001220703,0.9440199732780457
2024-08-13,1.0936251878738403,0.8562899827957153,160.71499633789062,0.9457100033760071
2024-08-14,1.0996986627578735,0.8546199798583984,161.61300659179688,0.9514099955558777
2024-08-15,1.1013215780258179,0.8585000038146973,162.14199829101562,0.9524800181388855
2024-08-16,1.0972732305526733,0.8531200289726257,163.7259979248047,0.9574099779129028
2024-08-19,1.1024993658065796,0.8514900207519531,163.11700439453125,0.9564800262451172
2024-08-20,1.1086474657058716,0.8530200123786926,162.6199951171875,0.956250011920929
2024-08-21,1.112792730331421,0.8536800146102905,161.73300170898438,0.9498900175094604
2024-08-22,1.115536093711853,0.8519700169563293,161.8800048828125,0.9494199752807617
2024-08-23,1.111716389656067,0.8486800193786621,162.5240020751953,0.9468500018119812
2024-08-26,1.1187934875488281,0.8467199802398682,161.09800720214844,0.9479399919509888
2024-08-27,1.1164700984954834,0.8462499976158142,161.32000732421875,0.9457399845123291
2024-08-28,1.117793083190918,0.8431299924850464,160.9290008544922,0.9407399892807007
2024-08-29,1.1124955415725708,0.8431599736213684,160.66099548339844,0.936489999294281
2024-08-30,1.1080454587936401,0.8415200114250183,160.53700256347656,0.9384099841117859
2024-09-02,1.1044842004776,0.841189980506897,161.6719970703125,0.939520001411438
2024-09-03,1.1067456007003784,0.8420900106430054,162.37399291992188,0.9422199726104736
2024-09-04,1.1048868894577026,0.842490017414093,160.572998046875,0.9390699863433838
2024-09-05,1.1080454587936401,0.8424999713897705,158.7830047607422,0.9374300241470337
2024-09-06,1.1111111640930176,0.8431000113487244,159.32000732421875,0.9375399947166443
2024-09-09,1.1087212562561035,0.8441799879074097,157.97300720214844,0.935670018196106
2024-09-10,1.1037527322769165,0.8442999720573425,157.9810028076172,0.9373000264167786
2024-09-11,1.1020983457565308,0.8424299955368042,156.73300170898438,0.9330400228500366
2024-09-12,1.1010911464691162,0.8444300293922424,157.01300048828125,0.9387999773025513
2024-09-13,1.1077877283096313,0.843500018119812,156.75,0.9414600133895874
